n_walkers,n_volume,mu,lmax,D,TargetShape,DiskDiameter,n_targets,fixed_target_dist,detection_time,probability
1,134217728,3.0,256,18.20,Ball_no_boundary,500,1,0.0,250532.10,1.00
1,134217728,1.0,256,10.00,Line,10,1,0.0,115679857.83,1.00
1,134217728,1.0,256,5.24,Ball_no_boundary,10,1,0.0,48912669.57,1.00
1,134217728,1.0,256,25.00,Line,25,1,0.0,40092958.02,1.00
1,134217728,1.0,256,6.87,Ball_no_boundary,25,1,0.0,33748738.59,1.00
1,134217728,1.0,256,50.00,Line,50,1,0.0,96703187.91,1.00
1,134217728,1.0,256,8.55,Ball_no_boundary,50,1,0.0,10165817.27,1.00
1,134217728,1.0,256,100.00,Line,100,1,0.0,9564660.80,1.00
1,134217728,1.0,256,10.70,Ball_no_boundary,100,1,0.0,11431908.98,1.00
1,134217728,1.0,256,200.00,Line,200,1,0.0,2746041.79,1.00
1,134217728,1.0,256,13.43,Ball_no_boundary,200,1,0.0,14802680.42,1.00
1,134217728,1.0,256,250.00,Line,250,1,0.0,4823992.68,1.00
1,134217728,1.0,256,14.46,Ball_no_boundary,250,1,0.0,9908931.11,1.00
1,134217728,1.0,256,300.00,Line,300,1,0.0,17426755.20,1.00
1,134217728,1.0,256,15.36,Ball_no_boundary,300,1,0.0,33956.62,1.00
1,134217728,1.0,256,350.00,Line,350,1,0.0,902653.83,1.00
1,134217728,1.0,256,16.16,Ball_no_boundary,350,1,0.0,616691.05,1.00
1,134217728,1.0,256,400.00,Line,400,1,0.0,9018405.63,1.00
1,134217728,1.0,256,16.90,Ball_no_boundary,400,1,0.0,9638555.57,1.00
1,134217728,1.0,256,450.00,Line,450,1,0.0,23538203.08,1.00
1,134217728,1.0,256,17.57,Ball_no_boundary,450,1,0.0,5144763.74,1.00
1,134217728,1.0,256,500.00,Line,500,1,0.0,6952711.51,1.00
1,134217728,1.0,256,18.20,Ball_no_boundary,500,1,0.0,2687327.00,1.00
1,134217728,1.2,256,10.00,Line,10,1,0.0,34407842.01,1.00
1,134217728,1.2,256,5.24,Ball_no_boundary,10,1,0.0,23208828.62,1.00
1,134217728,1.2,256,25.00,Line,25,1,0.0,1373437.21,1.00
1,134217728,1.2,256,6.87,Ball_no_boundary,25,1,0.0,11315756.08,1.00
1,134217728,1.2,256,50.00,Line,50,1,0.0,8635426.30,1.00
1,134217728,1.2,256,8.55,Ball_no_boundary,50,1,0.0,64936719.29,1.00
1,134217728,1.2,256,100.00,Line,100,1,0.0,13183080.62,1.00
1,134217728,1.2,256,10.70,Ball_no_boundary,100,1,0.0,3427306.58,1.00
1,134217728,1.2,256,200.00,Line,200,1,0.0,1296233.00,1.00
1,134217728,1.2,256,13.43,Ball_no_boundary,200,1,0.0,11617712.75,1.00
1,134217728,1.2,256,250.00,Line,250,1,0.0,10338133.17,1.00
1,134217728,1.2,256,14.46,Ball_no_boundary,250,1,0.0,953878.18,1.00
1,134217728,1.2,256,300.00,Line,300,1,0.0,3723779.17,1.00
1,134217728,1.2,256,15.36,Ball_no_boundary,300,1,0.0,1483240.67,1.00
1,134217728,1.2,256,350.00,Line,350,1,0.0,1068852.43,1.00
1,134217728,1.2,256,16.16,Ball_no_boundary,350,1,0.0,7690173.54,1.00
1,134217728,1.2,256,400.00,Line,400,1,0.0,1695750.30,1.00
1,134217728,1.2,256,16.90,Ball_no_boundary,400,1,0.0,6189806.02,1.00
1,134217728,1.2,256,450.00,Line,450,1,0.0,8775248.42,1.00
1,134217728,1.2,256,17.57,Ball_no_boundary,450,1,0.0,450520.57,1.00
1,134217728,1.2,256,500.00,Line,500,1,0.0,6518701.19,1.00
1,134217728,1.2,256,18.20,Ball_no_boundary,500,1,0.0,856430.95,1.00
1,134217728,1.4,256,10.00,Line,10,1,0.0,207173460.71,1.00
1,134217728,1.4,256,5.24,Ball_no_boundary,10,1,0.0,29293615.68,1.00
1,134217728,1.4,256,25.00,Line,25,1,0.0,3265047.14,1.00
1,134217728,1.4,256,6.87,Ball_no_boundary,25,1,0.0,15980360.65,1.00
1,134217728,1.4,256,50.00,Line,50,1,0.0,42643838.18,1.00
1,134217728,1.4,256,8.55,Ball_no_boundary,50,1,0.0,6210194.43,1.00
1,134217728,1.4,256,100.00,Line,100,1,0.0,1204949.16,1.00
1,134217728,1.4,256,10.70,Ball_no_boundary,100,1,0.0,2899563.24,1.00
1,134217728,1.4,256,200.00,Line,200,1,0.0,4022158.75,1.00
1,134217728,1.4,256,13.43,Ball_no_boundary,200,1,0.0,3059892.15,1.00
1,134217728,1.4,256,250.00,Line,250,1,0.0,15064507.56,1.00
1,134217728,1.4,256,14.46,Ball_no_boundary,250,1,0.0,8254235.07,1.00
1,134217728,1.4,256,300.00,Line,300,1,0.0,13232.21,1.00
1,134217728,1.4,256,15.36,Ball_no_boundary,300,1,0.0,359001.07,1.00
1,134217728,1.4,256,350.00,Line,350,1,0.0,8104833.55,1.00
1,134217728,1.4,256,16.16,Ball_no_boundary,350,1,0.0,1353243.23,1.00
1,134217728,1.4,256,400.00,Line,400,1,0.0,543574.49,1.00
1,134217728,1.4,256,16.90,Ball_no_boundary,400,1,0.0,1101929.51,1.00
1,134217728,1.4,256,450.00,Line,450,1,0.0,2453294.55,1.00
1,134217728,1.4,256,17.57,Ball_no_boundary,450,1,0.0,868845.92,1.00
1,134217728,1.4,256,500.00,Line,500,1,0.0,165765.22,1.00
1,134217728,1.4,256,18.20,Ball_no_boundary,500,1,0.0,313788.34,1.00
1,134217728,1.6,256,10.00,Line,10,1,0.0,173609452.49,1.00
1,134217728,1.6,256,5.24,Ball_no_boundary,10,1,0.0,53576906.68,1.00
1,134217728,1.6,256,25.00,Line,25,1,0.0,172747.32,1.00
1,134217728,1.6,256,6.87,Ball_no_boundary,25,1,0.0,5682315.63,1.00
1,134217728,1.6,256,50.00,Line,50,1,0.0,41768845.68,1.00
1,134217728,1.6,256,8.55,Ball_no_boundary,50,1,0.0,9896910.50,1.00
1,134217728,1.6,256,100.00,Line,100,1,0.0,7762961.17,1.00
1,134217728,1.6,256,10.70,Ball_no_boundary,100,1,0.0,14549083.11,1.00
1,134217728,1.6,256,200.00,Line,200,1,0.0,5264794.54,1.00
1,134217728,1.6,256,13.43,Ball_no_boundary,200,1,0.0,8279903.01,1.00
1,134217728,1.6,256,250.00,Line,250,1,0.0,505620.98,1.00
1,134217728,1.6,256,14.46,Ball_no_boundary,250,1,0.0,633750.01,1.00
1,134217728,1.6,256,300.00,Line,300,1,0.0,1580478.73,1.00
1,134217728,1.6,256,15.36,Ball_no_boundary,300,1,0.0,787389.55,1.00
1,134217728,1.6,256,350.00,Line,350,1,0.0,2598196.48,1.00
1,134217728,1.6,256,16.16,Ball_no_boundary,350,1,0.0,2222732.85,1.00
1,134217728,1.6,256,400.00,Line,400,1,0.0,213375.13,1.00
1,134217728,1.6,256,16.90,Ball_no_boundary,400,1,0.0,428660.63,1.00
1,134217728,1.6,256,450.00,Line,450,1,0.0,1124601.69,1.00
1,134217728,1.6,256,17.57,Ball_no_boundary,450,1,0.0,15719.65,1.00
1,134217728,1.6,256,500.00,Line,500,1,0.0,984439.59,1.00
1,134217728,1.6,256,18.20,Ball_no_boundary,500,1,0.0,2395279.09,1.00
1,134217728,1.8,256,10.00,Line,10,1,0.0,121676.76,1.00
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,5198807.71,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,647636.20,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,6526855.94,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,75582.92,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,7807651.31,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,5520433.68,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,5155062.95,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,382093.62,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,6981044.84,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,2151201.52,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,1996831.76,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,859456.74,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,704379.91,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,177543.72,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,1315093.55,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,1499477.78,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,641481.65,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,2275.54,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,143009.02,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,192067.69,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,699203.68,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,21165148.36,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,42933624.76,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,27710363.62,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,17366795.75,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,18042469.34,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,6165406.50,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,5637158.02,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,2381033.40,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,2736389.94,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,3258916.62,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,1659956.81,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,2174835.43,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,128689.36,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,770332.78,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,2539504.12,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,1476147.43,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,630655.86,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,7485.34,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,111515.99,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,6428155.41,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,11101.03,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,983114.65,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,7410908.92,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,1347735.94,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,19506345.65,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,2233504.01,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,3767826.54,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,4723914.58,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,2414076.19,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,704453.22,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,3828385.82,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,1550101.60,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,5282202.98,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,1970730.57,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,221586.52,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,836867.56,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,376969.35,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,4882202.81,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,552357.45,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,1636023.41,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,210023.37,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,1334366.44,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,1129857.69,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,356225.20,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,2220951.05,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,11964329.68,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,9158905.96,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,4892868.98,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,2054828.79,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,7505459.88,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,7125895.02,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,1585445.25,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,191847.60,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,720410.00,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,462361.15,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,1660356.41,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,185205.04,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,2188109.88,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,42999.01,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,1476809.53,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,320323.26,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,113236.17,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,1803891.88,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,3482484.55,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,392464.04,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,763873.34,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,2345012.94,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,33030898.57,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,1321538.39,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,5874470.33,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,7932496.11,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,20665479.67,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,606866.79,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,3482211.49,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,186493.67,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,2572847.76,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,770532.31,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,2468102.68,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,2145736.07,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,1010601.94,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,698075.64,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,1578456.98,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,1162317.77,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,3913341.24,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,977049.73,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,4218626.34,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,2155533.13,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,2980667.03,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,18282246.35,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,81993674.23,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,3916264.75,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,10135390.18,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,4139434.29,1.00
1,134217728,2.8,256,8.55,Ball_no_boundary,50,1,0.0,11681508.99,1.00
1,134217728,2.8,256,100.00,Line,100,1,0.0,1188299.06,1.00
1,134217728,2.8,256,10.70,Ball_no_boundary,100,1,0.0,1529005.04,1.00
1,134217728,2.8,256,200.00,Line,200,1,0.0,2811691.30,1.00
1,134217728,2.8,256,13.43,Ball_no_boundary,200,1,0.0,352184.67,1.00
1,134217728,2.8,256,250.00,Line,250,1,0.0,936338.80,1.00
1,134217728,2.8,256,14.46,Ball_no_boundary,250,1,0.0,155323.69,1.00
1,134217728,2.8,256,300.00,Line,300,1,0.0,477092.81,1.00
1,134217728,2.8,256,15.36,Ball_no_boundary,300,1,0.0,1566906.70,1.00
1,134217728,2.8,256,350.00,Line,350,1,0.0,218059.92,1.00
1,134217728,2.8,256,16.16,Ball_no_boundary,350,1,0.0,847403.81,1.00
1,134217728,2.8,256,400.00,Line,400,1,0.0,337023.14,1.00
1,134217728,2.8,256,16.90,Ball_no_boundary,400,1,0.0,2132274.87,1.00
1,134217728,2.8,256,450.00,Line,450,1,0.0,188348.72,1.00
1,134217728,2.8,256,17.57,Ball_no_boundary,450,1,0.0,1681791.93,1.00
1,134217728,2.8,256,500.00,Line,500,1,0.0,1144652.26,1.00
1,134217728,2.8,256,18.20,Ball_no_boundary,500,1,0.0,2715454.45,1.00
1,134217728,3.0,256,10.00,Line,10,1,0.0,37695639.59,1.00
1,134217728,3.0,256,5.24,Ball_no_boundary,10,1,0.0,2717264.44,1.00
1,134217728,3.0,256,25.00,Line,25,1,0.0,92244.46,1.00
1,134217728,3.0,256,6.87,Ball_no_boundary,25,1,0.0,24305761.25,1.00
1,134217728,3.0,256,50.00,Line,50,1,0.0,1041606.28,1.00
1,134217728,3.0,256,8.55,Ball_no_boundary,50,1,0.0,757875.55,1.00
1,134217728,3.0,256,100.00,Line,100,1,0.0,7767627.24,1.00
1,134217728,3.0,256,10.70,Ball_no_boundary,100,1,0.0,2581942.32,1.00
1,134217728,3.0,256,200.00,Line,200,1,0.0,156737.81,1.00
1,134217728,3.0,256,13.43,Ball_no_boundary,200,1,0.0,2466705.61,1.00
1,134217728,3.0,256,250.00,Line,250,1,0.0,2831081.53,1.00
1,134217728,3.0,256,14.46,Ball_no_boundary,250,1,0.0,1712588.70,1.00
1,134217728,3.0,256,300.00,Line,300,1,0.0,134223.81,1.00
1,134217728,3.0,256,15.36,Ball_no_boundary,300,1,0.0,3763627.81,1.00
1,134217728,3.0,256,350.00,Line,350,1,0.0,4391929.45,1.00
1,134217728,3.0,256,16.16,Ball_no_boundary,350,1,0.0,623327.64,1.00
1,134217728,3.0,256,400.00,Line,400,1,0.0,1109153.81,1.00
1,134217728,3.0,256,16.90,Ball_no_boundary,400,1,0.0,4175780.21,1.00
1,134217728,3.0,256,450.00,Line,450,1,0.0,651545.12,1.00
1,134217728,3.0,256,17.57,Ball_no_boundary,450,1,0.0,3123945.61,1.00
1,134217728,3.0,256,500.00,Line,500,1,0.0,6730.03,1.00
1,134217728,3.0,256,18.20,Ball_no_boundary,500,1,0.0,3215576.88,1.00
1,134217728,1.0,256,10.00,Line,10,1,0.0,258375008.73,1.00
1,134217728,1.0,256,5.24,Ball_no_boundary,10,1,0.0,234719339.84,1.00
1,134217728,1.0,256,25.00,Line,25,1,0.0,270725074.21,1.00
1,134217728,1.0,256,6.87,Ball_no_boundary,25,1,0.0,51420810.00,1.00
1,134217728,1.0,256,50.00,Line,50,1,0.0,28473262.66,1.00
1,134217728,1.0,256,8.55,Ball_no_boundary,50,1,0.0,30173911.19,1.00
1,134217728,1.0,256,100.00,Line,100,1,0.0,2495195.58,1.00
1,134217728,1.0,256,10.70,Ball_no_boundary,100,1,0.0,6730314.35,1.00
1,134217728,1.0,256,200.00,Line,200,1,0.0,8017111.42,1.00
1,134217728,1.0,256,13.43,Ball_no_boundary,200,1,0.0,5645759.20,1.00
1,134217728,1.0,256,250.00,Line,250,1,0.0,1197843.45,1.00
1,134217728,1.0,256,14.46,Ball_no_boundary,250,1,0.0,30974751.67,1.00
1,134217728,1.0,256,300.00,Line,300,1,0.0,5927580.03,1.00
1,134217728,1.0,256,15.36,Ball_no_boundary,300,1,0.0,2172139.69,1.00
1,134217728,1.0,256,350.00,Line,350,1,0.0,837473.84,1.00
1,134217728,1.0,256,16.16,Ball_no_boundary,350,1,0.0,3023661.24,1.00
1,134217728,1.0,256,400.00,Line,400,1,0.0,15095052.44,1.00
1,134217728,1.0,256,16.90,Ball_no_boundary,400,1,0.0,9944544.84,1.00
1,134217728,1.0,256,450.00,Line,450,1,0.0,2844652.34,1.00
1,134217728,1.0,256,17.57,Ball_no_boundary,450,1,0.0,2084800.07,1.00
1,134217728,1.0,256,500.00,Line,500,1,0.0,389390.24,1.00
1,134217728,1.0,256,18.20,Ball_no_boundary,500,1,0.0,1356944.15,1.00
1,134217728,1.2,256,10.00,Line,10,1,0.0,136069526.69,1.00
1,134217728,1.2,256,5.24,Ball_no_boundary,10,1,0.0,107558350.65,1.00
1,134217728,1.2,256,25.00,Line,25,1,0.0,14796681.21,1.00
1,134217728,1.2,256,6.87,Ball_no_boundary,25,1,0.0,79654460.46,1.00
1,134217728,1.2,256,50.00,Line,50,1,0.0,72538235.15,1.00
1,134217728,1.2,256,8.55,Ball_no_boundary,50,1,0.0,15993148.44,1.00
1,134217728,1.2,256,100.00,Line,100,1,0.0,36337037.98,1.00
1,134217728,1.2,256,10.70,Ball_no_boundary,100,1,0.0,8344684.35,1.00
1,134217728,1.2,256,200.00,Line,200,1,0.0,528713.89,1.00
1,134217728,1.2,256,13.43,Ball_no_boundary,200,1,0.0,6315990.27,1.00
1,134217728,1.2,256,250.00,Line,250,1,0.0,344333.93,1.00
1,134217728,1.2,256,14.46,Ball_no_boundary,250,1,0.0,14972427.69,1.00
1,134217728,1.2,256,300.00,Line,300,1,0.0,309435.42,1.00
1,134217728,1.2,256,15.36,Ball_no_boundary,300,1,0.0,3965245.44,1.00
1,134217728,1.2,256,350.00,Line,350,1,0.0,2724022.39,1.00
1,134217728,1.2,256,16.16,Ball_no_boundary,350,1,0.0,2422734.08,1.00
1,134217728,1.2,256,400.00,Line,400,1,0.0,864596.61,1.00
1,134217728,1.2,256,16.90,Ball_no_boundary,400,1,0.0,515593.27,1.00
1,134217728,1.2,256,450.00,Line,450,1,0.0,11699984.79,1.00
1,134217728,1.2,256,17.57,Ball_no_boundary,450,1,0.0,2045367.32,1.00
1,134217728,1.2,256,500.00,Line,500,1,0.0,4240559.09,1.00
1,134217728,1.2,256,18.20,Ball_no_boundary,500,1,0.0,1121886.16,1.00
1,134217728,1.4,256,10.00,Line,10,1,0.0,31869148.13,1.00
1,134217728,1.4,256,5.24,Ball_no_boundary,10,1,0.0,24944666.08,1.00
1,134217728,1.4,256,25.00,Line,25,1,0.0,15382235.89,1.00
1,134217728,1.4,256,6.87,Ball_no_boundary,25,1,0.0,7253919.58,1.00
1,134217728,1.4,256,50.00,Line,50,1,0.0,62146388.39,1.00
1,134217728,1.4,256,8.55,Ball_no_boundary,50,1,0.0,21919824.76,1.00
1,134217728,1.4,256,100.00,Line,100,1,0.0,7347516.42,1.00
1,134217728,1.4,256,10.70,Ball_no_boundary,100,1,0.0,12500328.56,1.00
1,134217728,1.4,256,200.00,Line,200,1,0.0,4971311.50,1.00
1,134217728,1.4,256,13.43,Ball_no_boundary,200,1,0.0,378292.89,1.00
1,134217728,1.4,256,250.00,Line,250,1,0.0,1721188.26,1.00
1,134217728,1.4,256,14.46,Ball_no_boundary,250,1,0.0,3777884.07,1.00
1,134217728,1.4,256,300.00,Line,300,1,0.0,1048568.01,1.00
1,134217728,1.4,256,15.36,Ball_no_boundary,300,1,0.0,5876284.72,1.00
1,134217728,1.4,256,350.00,Line,350,1,0.0,3348654.72,1.00
1,134217728,1.4,256,16.16,Ball_no_boundary,350,1,0.0,48106.87,1.00
1,134217728,1.4,256,400.00,Line,400,1,0.0,828844.43,1.00
1,134217728,1.4,256,16.90,Ball_no_boundary,400,1,0.0,279538.54,1.00
1,134217728,1.4,256,450.00,Line,450,1,0.0,590962.02,1.00
1,134217728,1.4,256,17.57,Ball_no_boundary,450,1,0.0,6978756.69,1.00
1,134217728,1.4,256,500.00,Line,500,1,0.0,3884463.44,1.00
1,134217728,1.4,256,18.20,Ball_no_boundary,500,1,0.0,163892.26,1.00
1,134217728,1.6,256,10.00,Line,10,1,0.0,57636763.76,1.00
1,134217728,1.6,256,5.24,Ball_no_boundary,10,1,0.0,16373394.31,1.00
1,134217728,1.6,256,25.00,Line,25,1,0.0,106362481.09,1.00
1,134217728,1.6,256,6.87,Ball_no_boundary,25,1,0.0,5255526.66,1.00
1,134217728,1.6,256,50.00,Line,50,1,0.0,6000805.69,1.00
1,134217728,1.6,256,8.55,Ball_no_boundary,50,1,0.0,7977921.81,1.00
1,134217728,1.6,256,100.00,Line,100,1,0.0,5678958.06,1.00
1,134217728,1.6,256,10.70,Ball_no_boundary,100,1,0.0,1616664.21,1.00
1,134217728,1.6,256,200.00,Line,200,1,0.0,3049191.52,1.00
1,134217728,1.6,256,13.43,Ball_no_boundary,200,1,0.0,2801592.87,1.00
1,134217728,1.6,256,250.00,Line,250,1,0.0,1336352.70,1.00
1,134217728,1.6,256,14.46,Ball_no_boundary,250,1,0.0,8543102.94,1.00
1,134217728,1.6,256,300.00,Line,300,1,0.0,6021322.12,1.00
1,134217728,1.6,256,15.36,Ball_no_boundary,300,1,0.0,1700096.11,1.00
1,134217728,1.6,256,350.00,Line,350,1,0.0,3504885.95,1.00
1,134217728,1.6,256,16.16,Ball_no_boundary,350,1,0.0,4369702.46,1.00
1,134217728,1.6,256,400.00,Line,400,1,0.0,8061044.46,1.00
1,134217728,1.6,256,16.90,Ball_no_boundary,400,1,0.0,529249.24,1.00
1,134217728,1.6,256,450.00,Line,450,1,0.0,1862763.16,1.00
1,134217728,1.6,256,17.57,Ball_no_boundary,450,1,0.0,8630543.31,1.00
1,134217728,1.6,256,500.00,Line,500,1,0.0,315076.25,1.00
1,134217728,1.6,256,18.20,Ball_no_boundary,500,1,0.0,3128710.18,1.00
1,134217728,1.8,256,10.00,Line,10,1,0.0,26206217.15,1.00
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,5144991.96,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,1011922.38,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,17275989.39,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,9100285.43,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,13341285.59,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,1694098.17,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,15014126.43,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,3869640.33,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,381880.03,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,255248.91,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,380710.74,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,2881220.80,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,5154894.55,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,1229314.53,1.00
